periodo	product_id	tn	tn_lag_1	tn_lag_2	tn_lag_3	tn_lag_4	tn_lag_5	tn_lag_6	tn_lag_7	tn_lag_8	tn_lag_9	tn_lag_10	tn_lag_11	tn_target
201807	20735	1.37788	1.58575	4.82209	2.93573	4.42837	4.04057	2.98231	3.34986	3.24675	2.75812	2.61844	2.03485	1.7256
201808	20735	1.4675	1.37788	1.58575	4.82209	2.93573	4.42837	4.04057	2.98231	3.34986	3.24675	2.75812	2.61844	2.21767
201809	20735	1.7256	1.4675	1.37788	1.58575	4.82209	2.93573	4.42837	4.04057	2.98231	3.34986	3.24675	2.75812	2.38475
201810	20735	2.21767	1.7256	1.4675	1.37788	1.58575	4.82209	2.93573	4.42837	4.04057	2.98231	3.34986	3.24675	2.24909
201811	20735	2.38475	2.21767	1.7256	1.4675	1.37788	1.58575	4.82209	2.93573	4.42837	4.04057	2.98231	3.34986	2.92403
201812	20735	2.24909	2.38475	2.21767	1.7256	1.4675	1.37788	1.58575	4.82209	2.93573	4.42837	4.04057	2.98231	2.63233
201901	20735	2.92403	2.24909	2.38475	2.21767	1.7256	1.4675	1.37788	1.58575	4.82209	2.93573	4.42837	4.04057	0.98536
201902	20735	2.63233	2.92403	2.24909	2.38475	2.21767	1.7256	1.4675	1.37788	1.58575	4.82209	2.93573	4.42837	4.14184
201903	20735	0.98536	2.63233	2.92403	2.24909	2.38475	2.21767	1.7256	1.4675	1.37788	1.58575	4.82209	2.93573	2.75283
201904	20735	4.14184	0.98536	2.63233	2.92403	2.24909	2.38475	2.21767	1.7256	1.4675	1.37788	1.58575	4.82209	1.8915
201905	20735	2.75283	4.14184	0.98536	2.63233	2.92403	2.24909	2.38475	2.21767	1.7256	1.4675	1.37788	1.58575	1.97072
201906	20735	1.8915	2.75283	4.14184	0.98536	2.63233	2.92403	2.24909	2.38475	2.21767	1.7256	1.4675	1.37788	1.6149
201907	20735	1.97072	1.8915	2.75283	4.14184	0.98536	2.63233	2.92403	2.24909	2.38475	2.21767	1.7256	1.4675	3.11394
201908	20735	1.6149	1.97072	1.8915	2.75283	4.14184	0.98536	2.63233	2.92403	2.24909	2.38475	2.21767	1.7256	3.04119
201909	20735	3.11394	1.6149	1.97072	1.8915	2.75283	4.14184	0.98536	2.63233	2.92403	2.24909	2.38475	2.21767	3.00389
201910	20735	3.04119	3.11394	1.6149	1.97072	1.8915	2.75283	4.14184	0.98536	2.63233	2.92403	2.24909	2.38475	1.37555
201911	20735	3.00389	3.04119	3.11394	1.6149	1.97072	1.8915	2.75283	4.14184	0.98536	2.63233	2.92403	2.24909	
201912	20735	1.37555	3.00389	3.04119	3.11394	1.6149	1.97072	1.8915	2.75283	4.14184	0.98536	2.63233	2.92403	
201701	20737	1.34839												4.78354
201702	20737	3.46728	1.34839											3.7027
201703	20737	4.78354	3.46728	1.34839										4.06658
201704	20737	3.7027	4.78354	3.46728	1.34839									2.975
201705	20737	4.06658	3.7027	4.78354	3.46728	1.34839								3.83114
201706	20737	2.975	4.06658	3.7027	4.78354	3.46728	1.34839							2.73956
201707	20737	3.83114	2.975	4.06658	3.7027	4.78354	3.46728	1.34839						2.48272
201708	20737	2.73956	3.83114	2.975	4.06658	3.7027	4.78354	3.46728	1.34839					3.47799
201709	20737	2.48272	2.73956	3.83114	2.975	4.06658	3.7027	4.78354	3.46728	1.34839				2.34363
201710	20737	3.47799	2.48272	2.73956	3.83114	2.975	4.06658	3.7027	4.78354	3.46728	1.34839			4.03447
201711	20737	2.34363	3.47799	2.48272	2.73956	3.83114	2.975	4.06658	3.7027	4.78354	3.46728	1.34839		3.06061
201712	20737	4.03447	2.34363	3.47799	2.48272	2.73956	3.83114	2.975	4.06658	3.7027	4.78354	3.46728	1.34839	1.26278
201801	20737	3.06061	4.03447	2.34363	3.47799	2.48272	2.73956	3.83114	2.975	4.06658	3.7027	4.78354	3.46728	7.05432
201802	20737	1.26278	3.06061	4.03447	2.34363	3.47799	2.48272	2.73956	3.83114	2.975	4.06658	3.7027	4.78354	3.7564800000000003
201803	20737	7.05432	1.26278	3.06061	4.03447	2.34363	3.47799	2.48272	2.73956	3.83114	2.975	4.06658	3.7027	3.6582
201804	20737	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	2.34363	3.47799	2.48272	2.73956	3.83114	2.975	4.06658	2.42424
201805	20737	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	2.34363	3.47799	2.48272	2.73956	3.83114	2.975	4.1495999999999995
201806	20737	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	2.34363	3.47799	2.48272	2.73956	3.83114	2.2386
201807	20737	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	2.34363	3.47799	2.48272	2.73956	2.1294
201808	20737	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	2.34363	3.47799	2.48272	3.9202800000000004
201809	20737	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	2.34363	3.47799	1.51788
201810	20737	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	2.34363	1.59432
201811	20737	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	4.03447	1.61616
201812	20737	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	3.06061	1.08108
201901	20737	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	1.26278	0.08736
201902	20737	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	7.05432	2.81736
201903	20737	0.08736	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.7564800000000003	1.45236
201904	20737	2.81736	0.08736	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.6582	3.23232
201905	20737	1.45236	2.81736	0.08736	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.42424	3.2650799999999998
201906	20737	3.23232	1.45236	2.81736	0.08736	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	4.1495999999999995	2.20016
201907	20737	3.2650799999999998	3.23232	1.45236	2.81736	0.08736	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	2.2386	5.89358
201908	20737	2.20016	3.2650799999999998	3.23232	1.45236	2.81736	0.08736	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.1294	6.73074
201909	20737	5.89358	2.20016	3.2650799999999998	3.23232	1.45236	2.81736	0.08736	1.08108	1.61616	1.59432	1.51788	3.9202800000000004	2.11414
201910	20737	6.73074	5.89358	2.20016	3.2650799999999998	3.23232	1.45236	2.81736	0.08736	1.08108	1.61616	1.59432	1.51788	2.07177
201911	20737	2.11414	6.73074	5.89358	2.20016	3.2650799999999998	3.23232	1.45236	2.81736	0.08736	1.08108	1.61616	1.59432	
201912	20737	2.07177	2.11414	6.73074	5.89358	2.20016	3.2650799999999998	3.23232	1.45236	2.81736	0.08736	1.08108	1.61616	
201701	20739	4.3465												5.08611
201702	20739	4.00424	4.3465											3.6310000000000002
201703	20739	5.08611	4.00424	4.3465										4.50615
201704	20739	3.6310000000000002	5.08611	4.00424	4.3465									2.96739
201705	20739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465								1.89702
201706	20739	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465							3.29631
201707	20739	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465						3.25607
201708	20739	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465					3.63403
201709	20739	3.25607	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465				3.2667
201710	20739	3.63403	3.25607	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465			3.24881
201711	20739	3.2667	3.63403	3.25607	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465		3.41432
201712	20739	3.24881	3.2667	3.63403	3.25607	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.3465	3.8030399999999998
201801	20739	3.41432	3.24881	3.2667	3.63403	3.25607	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	4.00424	4.56003
201802	20739	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.25607	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	5.08611	3.40166
201803	20739	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.25607	3.29631	1.89702	2.96739	4.50615	3.6310000000000002	3.33993
201804	20739	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.25607	3.29631	1.89702	2.96739	4.50615	2.50998
201805	20739	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.25607	3.29631	1.89702	2.96739	1.8892
201806	20739	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.25607	3.29631	1.89702	1.94101
201807	20739	1.8892	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.25607	3.29631	2.22879
201808	20739	1.94101	1.8892	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.25607	2.54554
201809	20739	2.22879	1.94101	1.8892	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.63403	3.48032
201810	20739	2.54554	2.22879	1.94101	1.8892	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.2667	3.11626
201811	20739	3.48032	2.54554	2.22879	1.94101	1.8892	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.24881	3.40395
201812	20739	3.11626	3.48032	2.54554	2.22879	1.94101	1.8892	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.41432	3.49892
201901	20739	3.40395	3.11626	3.48032	2.54554	2.22879	1.94101	1.8892	2.50998	3.33993	3.40166	4.56003	3.8030399999999998	3.21701
201902	20739	3.49892	3.40395	3.11626	3.48032	2.54554	2.22879	1.94101	1.8892	2.50998	3.33993	3.40166	4.56003	2.03709
201903	20739	3.21701	3.49892	3.40395	3.11626	3.48032	2.54554	2.22879	1.94101	1.8892	2.50998	3.33993	3.40166	3.26304
201904	20739	2.03709	3.21701	3.49892	3.40395	3.11626	3.48032	2.54554	2.22879	1.94101	1.8892	2.50998	3.33993	1.94159
201905	20739	3.26304	2.03709	3.21701	3.49892	3.40395	3.11626	3.48032	2.54554	2.22879	1.94101	1.8892	2.50998	2.27936
201906	20739	1.94159	3.26304	2.03709	3.21701	3.49892	3.40395	3.11626	3.48032	2.54554	2.22879	1.94101	1.8892	1.50136
201907	20739	2.27936	1.94159	3.26304	2.03709	3.21701	3.49892	3.40395	3.11626	3.48032	2.54554	2.22879	1.94101	2.74064
201908	20739	1.50136	2.27936	1.94159	3.26304	2.03709	3.21701	3.49892	3.40395	3.11626	3.48032	2.54554	2.22879	3.42496
201909	20739	2.74064	1.50136	2.27936	1.94159	3.26304	2.03709	3.21701	3.49892	3.40395	3.11626	3.48032	2.54554	3.23562
201910	20739	3.42496	2.74064	1.50136	2.27936	1.94159	3.26304	2.03709	3.21701	3.49892	3.40395	3.11626	3.48032	2.92295
201911	20739	3.23562	3.42496	2.74064	1.50136	2.27936	1.94159	3.26304	2.03709	3.21701	3.49892	3.40395	3.11626	
201912	20739	2.92295	3.23562	3.42496	2.74064	1.50136	2.27936	1.94159	3.26304	2.03709	3.21701	3.49892	3.40395	
201708	20741	0.36036												10.72266
201709	20741	21.60059	0.36036											9.00897
201710	20741	10.72266	21.60059	0.36036										6.0027800000000004
201711	20741	9.00897	10.72266	21.60059	0.36036									4.45589
201712	20741	6.0027800000000004	9.00897	10.72266	21.60059	0.36036								4.06085
201801	20741	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	0.36036							1.82137
201802	20741	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	0.36036						0.62744
201803	20741	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	0.36036					0.57225
201804	20741	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	0.36036				0.30789
201805	20741	0.57225	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	0.36036			0.08277
201806	20741	0.30789	0.57225	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	0.36036		0.05372
201807	20741	0.08277	0.30789	0.57225	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	0.36036	1.40736
201808	20741	0.05372	0.08277	0.30789	0.57225	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	21.60059	1.20259
201809	20741	1.40736	0.05372	0.08277	0.30789	0.57225	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	10.72266	1.22722
201810	20741	1.20259	1.40736	0.05372	0.08277	0.30789	0.57225	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	9.00897	1.80822
201811	20741	1.22722	1.20259	1.40736	0.05372	0.08277	0.30789	0.57225	0.62744	1.82137	4.06085	4.45589	6.0027800000000004	5.10078
201812	20741	1.80822	1.22722	1.20259	1.40736	0.05372	0.08277	0.30789	0.57225	0.62744	1.82137	4.06085	4.45589	5.67588
201901	20741	5.10078	1.80822	1.22722	1.20259	1.40736	0.05372	0.08277	0.30789	0.57225	0.62744	1.82137	4.06085	1.3464
201902	20741	5.67588	5.10078	1.80822	1.22722	1.20259	1.40736	0.05372	0.08277	0.30789	0.57225	0.62744	1.82137	0.20334
201903	20741	1.3464	5.67588	5.10078	1.80822	1.22722	1.20259	1.40736	0.05372	0.08277	0.30789	0.57225	0.62744	0.16847
201904	20741	0.20334	1.3464	5.67588	5.10078	1.80822	1.22722	1.20259	1.40736	0.05372	0.08277	0.30789	0.57225	0.07554
201905	20741	0.16847	0.20334	1.3464	5.67588	5.10078	1.80822	1.22722	1.20259	1.40736	0.05372	0.08277	0.30789	0.03488
201906	20741	0.07554	0.16847	0.20334	1.3464	5.67588	5.10078	1.80822	1.22722	1.20259	1.40736	0.05372	0.08277	0.05957
201907	20741	0.03488	0.07554	0.16847	0.20334	1.3464	5.67588	5.10078	1.80822	1.22722	1.20259	1.40736	0.05372	0.10895
201908	20741	0.05957	0.03488	0.07554	0.16847	0.20334	1.3464	5.67588	5.10078	1.80822	1.22722	1.20259	1.40736	0.40379
201909	20741	0.10895	0.05957	0.03488	0.07554	0.16847	0.20334	1.3464	5.67588	5.10078	1.80822	1.22722	1.20259	3.36947
201910	20741	0.40379	0.10895	0.05957	0.03488	0.07554	0.16847	0.20334	1.3464	5.67588	5.10078	1.80822	1.22722	1.35364
201911	20741	3.36947	0.40379	0.10895	0.05957	0.03488	0.07554	0.16847	0.20334	1.3464	5.67588	5.10078	1.80822	
201912	20741	1.35364	3.36947	0.40379	0.10895	0.05957	0.03488	0.07554	0.16847	0.20334	1.3464	5.67588	5.10078	
201701	20742	0.22113												12.23303
201702	20742	11.39277	0.22113											2.48557
201703	20742	12.23303	11.39277	0.22113										3.98926
201704	20742	2.48557	12.23303	11.39277	0.22113									2.58287
201705	20742	3.98926	2.48557	12.23303	11.39277	0.22113								2.11404
201706	20742	2.58287	3.98926	2.48557	12.23303	11.39277	0.22113							2.52101
201707	20742	2.11404	2.58287	3.98926	2.48557	12.23303	11.39277	0.22113						1.4152900000000002
201708	20742	2.52101	2.11404	2.58287	3.98926	2.48557	12.23303	11.39277	0.22113					2.61824
201709	20742	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	2.48557	12.23303	11.39277	0.22113				4.83839
201710	20742	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	2.48557	12.23303	11.39277	0.22113			2.11409
201711	20742	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	2.48557	12.23303	11.39277	0.22113		1.50376
201712	20742	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	2.48557	12.23303	11.39277	0.22113	3.17545
201801	20742	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	2.48557	12.23303	11.39277	3.20203
201802	20742	3.17545	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	2.48557	12.23303	2.24669
201803	20742	3.20203	3.17545	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	2.48557	2.42362
201804	20742	2.24669	3.20203	3.17545	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	3.98926	4.61728
201805	20742	2.42362	2.24669	3.20203	3.17545	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.58287	2.63592
201806	20742	4.61728	2.42362	2.24669	3.20203	3.17545	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	2.11404	2.11407
201807	20742	2.63592	4.61728	2.42362	2.24669	3.20203	3.17545	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.52101	1.42416
201808	20742	2.11407	2.63592	4.61728	2.42362	2.24669	3.20203	3.17545	1.50376	2.11409	4.83839	2.61824	1.4152900000000002	2.17596
201809	20742	1.42416	2.11407	2.63592	4.61728	2.42362	2.24669	3.20203	3.17545	1.50376	2.11409	4.83839	2.61824	0.97304
201810	20742	2.17596	1.42416	2.11407	2.63592	4.61728	2.42362	2.24669	3.20203	3.17545	1.50376	2.11409	4.83839	2.2379000000000002
201811	20742	0.97304	2.17596	1.42416	2.11407	2.63592	4.61728	2.42362	2.24669	3.20203	3.17545	1.50376	2.11409	2.10524
201812	20742	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	2.63592	4.61728	2.42362	2.24669	3.20203	3.17545	1.50376	2.3882600000000003
201901	20742	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	2.63592	4.61728	2.42362	2.24669	3.20203	3.17545	2.64484
201902	20742	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	2.63592	4.61728	2.42362	2.24669	3.20203	0.16808
201903	20742	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	2.63592	4.61728	2.42362	2.24669	2.51212
201904	20742	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	2.63592	4.61728	2.42362	2.30871
201905	20742	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	2.63592	4.61728	3.12247
201906	20742	2.30871	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	2.63592	2.45906
201907	20742	3.12247	2.30871	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	2.11407	3.57354
201908	20742	2.45906	3.12247	2.30871	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	1.42416	0.47766
201909	20742	3.57354	2.45906	3.12247	2.30871	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	2.17596	5.20109
201910	20742	0.47766	3.57354	2.45906	3.12247	2.30871	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	0.97304	0.91993
201911	20742	5.20109	0.47766	3.57354	2.45906	3.12247	2.30871	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	2.2379000000000002	
201912	20742	0.91993	5.20109	0.47766	3.57354	2.45906	3.12247	2.30871	2.51212	0.16808	2.64484	2.3882600000000003	2.10524	
201705	20743	3.8486												6.70442
201706	20743	6.5621	3.8486											5.94102
201707	20743	6.70442	6.5621	3.8486										4.34293
201708	20743	5.94102	6.70442	6.5621	3.8486									7.77509
201709	20743	4.34293	5.94102	6.70442	6.5621	3.8486								6.257000000000001
201710	20743	7.77509	4.34293	5.94102	6.70442	6.5621	3.8486							6.00999
201711	20743	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.5621	3.8486						6.60877
201712	20743	6.00999	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.5621	3.8486					4.13353
201801	20743	6.60877	6.00999	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.5621	3.8486				5.17538
201802	20743	4.13353	6.60877	6.00999	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.5621	3.8486			1.86757
201803	20743	5.17538	4.13353	6.60877	6.00999	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.5621	3.8486		4.19813
201804	20743	1.86757	5.17538	4.13353	6.60877	6.00999	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.5621	3.8486	2.70232
201805	20743	4.19813	1.86757	5.17538	4.13353	6.60877	6.00999	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.5621	5.17526
201806	20743	2.70232	4.19813	1.86757	5.17538	4.13353	6.60877	6.00999	6.257000000000001	7.77509	4.34293	5.94102	6.70442	6.27039
201807	20743	5.17526	2.70232	4.19813	1.86757	5.17538	4.13353	6.60877	6.00999	6.257000000000001	7.77509	4.34293	5.94102	3.98894
201808	20743	6.27039	5.17526	2.70232	4.19813	1.86757	5.17538	4.13353	6.60877	6.00999	6.257000000000001	7.77509	4.34293	3.17324
201809	20743	3.98894	6.27039	5.17526	2.70232	4.19813	1.86757	5.17538	4.13353	6.60877	6.00999	6.257000000000001	7.77509	2.45678
201810	20743	3.17324	3.98894	6.27039	5.17526	2.70232	4.19813	1.86757	5.17538	4.13353	6.60877	6.00999	6.257000000000001	1.98988
201811	20743	2.45678	3.17324	3.98894	6.27039	5.17526	2.70232	4.19813	1.86757	5.17538	4.13353	6.60877	6.00999	2.36888
201812	20743	1.98988	2.45678	3.17324	3.98894	6.27039	5.17526	2.70232	4.19813	1.86757	5.17538	4.13353	6.60877	2.76367
201901	20743	2.36888	1.98988	2.45678	3.17324	3.98894	6.27039	5.17526	2.70232	4.19813	1.86757	5.17538	4.13353	2.60584
201902	20743	2.76367	2.36888	1.98988	2.45678	3.17324	3.98894	6.27039	5.17526	2.70232	4.19813	1.86757	5.17538	2.46357
201903	20743	2.60584	2.76367	2.36888	1.98988	2.45678	3.17324	3.98894	6.27039	5.17526	2.70232	4.19813	1.86757	2.60123
201904	20743	2.46357	2.60584	2.76367	2.36888	1.98988	2.45678	3.17324	3.98894	6.27039	5.17526	2.70232	4.19813	1.99895
201905	20743	2.60123	2.46357	2.60584	2.76367	2.36888	1.98988	2.45678	3.17324	3.98894	6.27039	5.17526	2.70232	2.27863
201906	20743	1.99895	2.60123	2.46357	2.60584	2.76367	2.36888	1.98988	2.45678	3.17324	3.98894	6.27039	5.17526	2.2673
201907	20743	2.27863	1.99895	2.60123	2.46357	2.60584	2.76367	2.36888	1.98988	2.45678	3.17324	3.98894	6.27039	1.9876099999999999
